Sat Mar 14 09:58:09 2015
timestamp,number_of_requests,total_time_test,req_per_sec_v2,speed,traffic_total,traffic_header,traffic_data,min_request,max_request,mean_request,sd_request,sd_percent_request,succeeded_requests,succeeded_failed
1426327189,133,470.4420,519.80,13.15,319599,11571,302442,11.0106,83.4550,34.2620,17.1240,70.38,133,0
1426327191,135,237.8250,567.50,1.30,324405,11745,306990,11.5490,84.5820,37.6870,18.1050,66.30,135,0
1426327194,137,240.8690,568.60,1.30,329211,11919,311538,10.7264,95.5880,37.1350,18.6590,71.16,137,0
1426327197,139,241.1900,576.40,1.32,334017,12093,316086,11.1460,90.7620,37.2550,18.7740,70.93,139,0
1426327199,141,251.7210,560.20,1.29,338823,12267,320634,8.8890,96.9410,38.1130,19.5870,74.04,141,0
1426327202,143,256.3480,558.00,1.28,343629,12441,325182,6.8027,96.3370,38.9180,19.3030,70.21,143,0
1426327205,145,258.9850,559.60,1.28,348435,12615,329730,5.6847,100.3090,38.6210,20.0810,71.72,145,0
1426327207,147,258.7170,567.90,1.30,353241,12789,334278,2.0921,95.7230,37.4670,20.5970,72.52,147,0
1426327210,149,263.0090,566.10,1.30,358047,12963,338826,6.9462,108.0510,38.9110,20.9120,72.15,149,0
1426327214,151,340.3570,535.60,34.66,362853,13137,343374,1.0705,105.5550,35.9410,21.0020,71.26,151,0
1426327218,153,424.7590,491.00,68.60,367659,13311,347922,2.5054,94.6030,34.2010,18.6330,72.16,153,0
1426327221,155,267.2320,579.70,1.33,372465,13485,352470,1.7765,101.8970,37.3580,20.6060,73.87,155,0
1426327225,157,362.5050,530.80,32.60,377271,13659,357018,0.8993,99.4090,34.9970,18.6490,73.82,157,0
1426327228,159,353.3440,539.40,35.82,382077,13833,361566,1.1661,94.2080,34.8110,19.7640,72.70,159,0
1426327231,161,284.0270,567.00,1.30,386883,14007,366114,3.1504,115.0240,37.3030,22.0350,73.11,161,0
1426327234,163,292.3080,557.30,1.28,391689,14181,370662,2.9345,109.8540,39.9240,23.2670,72.15,163,0
1426327237,165,294.8120,559.30,1.28,396495,14355,375210,1.8224,120.3780,37.7010,21.2790,73.70,165,0
1426327241,167,298.1550,559.80,1.28,401301,14529,379758,1.2132,128.3690,38.8860,24.3220,70.00,167,0
1426327244,169,301.7640,559.70,1.28,406107,14703,384306,1.8120,120.0790,40.1970,21.1280,73.31,169,0
1426327247,171,306.6220,557.40,1.28,410913,14877,388854,1.4061,117.4110,39.3880,23.4040,74.62,171,0
1426327250,173,306.1160,565.00,1.29,415719,15051,393402,1.4711,140.0340,37.2630,23.5090,74.68,173,0
1426327257,175,686.7030,473.40,38.53,420525,15225,397950,1.6208,112.8390,35.6990,21.2600,70.11,175,0
1426327264,177,615.1560,483.10,55.33,425331,15399,402498,2.0300,123.4080,35.0080,23.0010,70.96,177,0
1426327270,179,639.2770,414.50,149.04,430137,15573,407046,2.7258,103.0830,32.1690,18.7630,72.85,179,0
1426327273,181,320.2760,565.50,1.30,434943,15747,411594,2.2800,134.2900,39.7820,23.0840,75.30,181,0
1426327277,183,326.9360,560.40,1.29,439749,15921,416142,2.3312,157.9580,40.9460,25.4670,75.90,183,0
1426327280,185,332.5000,556.10,1.27,444555,16095,420690,3.7490,123.7860,41.2780,22.9200,75.89,185,0
1426327284,187,335.6680,556.70,1.28,449361,16269,425238,2.8686,134.6140,40.6740,22.9420,77.06,187,0
1426327287,189,335.0010,564.60,1.29,454167,16443,429786,2.9190,146.5430,40.7990,24.9790,76.19,189,0
1426327291,191,332.4190,575.70,1.32,458973,16617,434334,4.0510,153.3170,39.7550,24.9700,77.75,191,0
1426327297,193,558.7960,462.40,125.80,463779,16791,438882,2.6073,162.8680,34.9480,24.1790,78.14,193,0
1426327302,195,583.2880,456.40,119.77,468585,16965,443430,13.5930,140.5650,45.4000,22.3690,73.79,195,0
1426327307,197,428.8060,534.40,39.49,473391,17139,447978,15.3691,146.0770,51.7130,26.5610,72.13,197,0
1426327311,199,420.4200,527.50,46.51,478197,17313,452526,17.7670,147.7420,53.0750,26.8320,68.64,199,0
1426327315,201,359.7350,558.40,1.28,483003,17487,457074,20.3980,159.0820,56.3670,28.8340,73.03,201,0
1426327319,203,362.1630,560.30,1.28,487809,17661,461622,20.2530,167.6650,56.2600,28.3530,73.84,203,0
1426327323,205,367.4610,557.50,1.28,492615,17835,466170,22.2920,147.5390,57.3710,25.9770,70.83,205,0
1426327326,207,374.1560,553.00,1.27,497421,18009,470718,21.3240,155.7610,57.5480,28.2860,72.51,207,0
1426327330,209,370.3000,564.30,1.29,502227,18183,475266,18.0240,165.6320,57.2160,29.2400,73.78,209,0
1426327335,211,428.0820,544.30,49.83,507033,18357,479814,15.7243,164.9110,56.5810,28.6730,70.33,211,0
1426327342,213,678.3670,485.50,61.42,511839,18531,484362,17.1924,143.7430,50.8510,24.3570,71.64,213,0
1426327349,215,691.3940,481.40,59.58,516645,18705,488910,16.2948,149.5350,51.1370,25.4340,71.91,215,0
1426327353,217,378.8370,572.90,1.31,521451,18879,493458,18.3740,171.1360,58.2030,30.1600,73.96,217,0
1426327357,219,390.8040,560.10,1.28,526257,19053,498006,20.5420,187.1470,60.9020,30.6650,72.83,219,0
1426327361,221,394.8460,560.40,1.29,531063,19227,502554,21.1800,145.3080,61.3590,29.7770,67.69,221,0
1426327365,223,396.5060,562.40,1.29,535869,19401,507102,21.7990,190.9330,61.9860,32.4500,72.78,223,0
1426327369,225,398.7460,564.00,1.29,540675,19575,511650,20.8630,160.1000,62.4410,30.2270,69.20,225,0
1426327373,227,397.2840,571.30,1.31,545481,19749,516198,21.1510,167.1790,61.4740,31.1000,73.21,227,0
1426327378,229,458.7820,543.50,53.58,550287,19923,520746,17.4210,173.2790,60.5650,31.3790,74.50,229,0
1426327384,231,631.1350,465.50,139.37,555093,20097,525294,16.2510,148.5290,54.4240,26.7190,73.75,231,0
1426327390,233,532.1140,501.90,107.13,559899,20271,529842,16.6524,159.8820,61.5410,29.9620,72.66,233,0
1426327394,235,412.9790,569.60,1.31,564705,20445,534390,21.2060,167.6880,64.5290,32.7790,72.51,235,0
1426327399,237,421.9090,562.00,1.29,569511,20619,538938,21.8450,192.1870,65.9900,31.4830,72.28,237,0
1426327403,239,431.5000,553.50,1.27,574317,20793,543486,23.9060,179.8470,67.5050,32.9270,69.67,239,0
1426327408,241,499.3690,522.70,52.54,579123,20967,548034,23.8010,156.4440,63.7800,31.0390,73.57,241,0
