Sat Mar 14 13:59:45 2015
timestamp,number_of_requests,total_time_test,req_per_sec_v2,speed,traffic_total,traffic_header,traffic_data,min_request,max_request,mean_request,sd_request,sd_percent_request,succeeded_requests,succeeded_failed
1426341673,109,248.1750,490.80,2.88,669696,14388,650076,13.5160,130.9680,38.0880,22.5050,73.39,109,0
1426341675,111,211.4190,524.60,3.08,681984,14652,662004,14.6550,96.8680,36.2710,17.4830,72.97,111,0
1426341678,113,215.9150,523.00,2.97,694272,14916,673932,14.1220,124.2850,38.4350,19.9340,78.23,113,0
1426341680,115,221.1280,519.50,3.05,706560,15180,685860,14.6150,105.3330,39.0340,18.7280,70.78,115,0
1426341682,117,226.6930,515.70,2.92,718848,15444,697788,15.5730,103.4580,39.5280,17.9750,71.03,117,0
1426341685,119,229.6370,518.00,2.94,731136,15708,709716,15.0400,115.2100,40.1170,19.6200,74.96,119,0
1426341687,121,234.0240,516.80,3.03,743424,15972,721644,16.4070,105.3260,39.4690,17.9980,75.62,121,0
1426341690,123,234.7460,523.80,3.07,755712,16236,733572,13.8550,103.0310,39.9730,18.3920,68.62,123,0
1426341696,125,567.4360,373.40,280.86,768000,16500,745500,9.7850,94.2230,32.6080,17.2690,69.60,125,0
1426341701,127,498.0310,395.00,216.30,780288,16764,757428,10.2460,113.2540,34.5310,18.2750,72.28,127,0
1426341704,129,272.4730,496.80,2.91,792576,17028,769356,15.7800,155.6260,40.6090,20.9930,76.05,129,0
1426341709,131,495.4450,421.40,217.53,804864,17292,781284,11.9840,96.7050,33.9430,16.8890,73.36,131,0
1426341712,133,342.2180,481.60,73.65,817152,17556,793212,16.1490,121.2880,42.1560,21.0570,77.82,133,0
1426341715,135,255.6490,528.40,3.10,829440,17820,805140,15.5560,119.8560,43.7080,20.8730,74.15,135,0
1426341718,137,263.2140,520.30,3.05,841728,18084,817068,14.3995,129.9350,45.8130,21.3230,73.43,137,0
1426341721,139,269.0060,516.60,3.03,854016,18348,828996,11.8476,124.7070,46.7450,20.7380,69.07,139,0
1426341723,141,268.4480,525.00,3.08,866304,18612,840924,12.9549,132.4650,47.0990,22.6380,75.89,141,0
1426341726,143,274.9170,519.80,2.95,878592,18876,852852,9.8635,121.7480,46.2350,21.0460,72.73,143,0
1426341729,145,276.9060,523.40,3.07,890880,19140,864780,11.1065,136.1510,47.7620,23.0180,75.45,145,0
1426341734,147,448.9430,456.70,154.97,903168,19404,876708,10.3776,103.7170,40.2800,18.7930,72.52,147,0
1426341739,149,531.4480,422.50,237.97,915456,19668,888636,5.9125,131.1900,38.5560,21.4290,76.78,149,0
1426341746,151,611.6490,413.80,207.02,927744,19932,900564,8.8100,283.6240,48.1420,48.4590,77.88,151,0
1426341751,153,525.3360,414.80,257.90,940032,20196,912492,7.0669,129.0930,41.9040,22.2170,73.92,153,0
1426341755,155,354.7580,489.80,2.87,952320,20460,924420,9.1390,208.3610,47.9100,27.5480,77.74,155,0
1426341758,157,336.6150,481.70,2.83,964608,20724,936348,5.3639,197.9540,51.5720,31.5880,81.27,157,0
1426341761,159,305.1210,521.70,3.06,976896,20988,948276,5.1838,146.7220,49.0890,25.7880,74.28,159,0
1426341765,161,308.0970,522.50,2.97,989184,21252,960204,1.8459,158.6090,48.3530,26.6500,73.73,161,0
1426341768,163,313.9970,518.70,2.94,1001472,21516,972132,2.6340,164.0390,48.4140,26.4460,73.19,163,0
1426341773,165,475.2260,457.50,175.20,1013760,21780,984060,1.9730,158.3050,40.9070,24.3210,74.61,165,0
1426341778,167,487.5540,461.00,169.38,1026048,22044,995988,2.0453,154.5850,39.7350,23.3820,76.23,167,0
1426341784,169,578.4930,420.80,255.88,1038336,22308,1007916,2.6135,250.6230,40.8000,28.5610,81.19,169,0
