Sat Mar 14 11:30:03 2015,,,,,,,,,,,,,,
timestamp,number_of_requests,total_time_test,req_per_sec_v2,speed,traffic_total,traffic_header,traffic_data,min_request,max_request,mean_request,sd_request,sd_percent_request,succeeded_requests,succeeded_failed
1426332692,119,301.8,510.6,67.6,725067,10353,709716,12.026,72.244,31.609,14.7,72.19,119,0
1426332695,121,293.4,520.9,74.15,737253,10527,721644,10.7678,76.199,33.548,15.601,67.27,121,0
1426332698,123,299.354,519.2,74.08,749439,10701,733572,10.2495,79.112,34.937,16.418,68.13,123,0
1426332700,125,218.023,573,3.33,761625,10875,745500,12.629,74.895,33.834,14.94,71.6,125,0
1426332703,127,219.887,577.3,3.36,773811,11049,757428,11.044,77.792,34.082,15.346,70.71,127,0
1426332706,129,316.277,525,71.06,785997,11223,769356,11.774,74.025,33.751,15.141,70.93,129,0
1426332708,131,228.185,573.8,3.34,798183,11397,781284,11.509,75.898,35.248,16.113,69.62,131,0
1426332711,133,239.549,555.3,3.23,810369,11571,793212,13.192,91.452,37.997,17.272,69.1,133,0
1426332714,135,246.769,546.6,3.18,822555,11745,805140,13.358,93.005,39.179,17.856,71.93,135,0
1426332716,137,248.846,550.4,3.2,834741,11919,817068,10.8896,89.018,40.118,18.445,68.83,137,0
1426332719,139,252.241,550.9,3.21,846927,12093,828996,10.4374,92.432,39.64,18.121,71.73,139,0
1426332722,141,256.36,549.9,3.2,859113,12267,840924,9.0956,105.717,39.97,19.334,73.9,141,0
1426332724,143,263.436,542.3,3.15,871299,12441,852852,9.9238,98.461,40.621,19.799,72.87,143,0
1426332727,145,268.494,539.7,3.14,883485,12615,864780,6.0029,98.687,40.881,19.589,72.34,145,0
1426332731,147,355.472,503.8,80.29,895671,12789,876708,6.1929,99.306,38.788,19.158,73.13,147,0
1426332737,149,570.307,480,123.11,907857,12963,888636,3.0977,94.431,35.66,17.69,75.77,149,0
1426332740,151,340.999,524.1,91.92,920043,13137,900564,5.7523,107.666,39.88,19.856,72.65,151,0
1426332745,153,438.605,483.2,165.77,932229,13311,912492,1.0555,83.015,34.854,16.997,74.64,153,0
1426332751,155,644.619,433.8,213.85,944415,13485,924420,1.3975,95.618,32.59,17.021,72.19,155,0
1426332754,157,285.339,549.6,3.2,956601,13659,936348,1.0535,113.883,40.105,22.14,73.89,157,0
1426332757,159,290.226,548.3,3.19,968787,13833,948276,1.5353,105.901,39.886,21.137,72.39,159,0
1426332760,161,290.778,553.9,3.22,980973,14007,960204,1.7559,125.218,41.051,23.165,71.92,161,0
1426332764,163,290.289,561.7,3.27,993159,14181,972132,1.3807,111.332,38.272,20.649,76.07,163,0
1426332767,165,300.365,549,3.19,1005345,14355,984060,1.7377,113.233,40.846,22.01,74.49,165,0
1426332770,167,302.69,551.4,3.21,1017531,14529,995988,1.6212,133.232,41.443,22.969,72.76,167,0
1426332777,169,652.17,401.5,340.91,1029717,14703,1007916,2.1742,87.564,31.167,17.239,70.77,169,0
1426332782,171,556.159,444.3,265.44,1041903,14877,1019844,1.6558,99.548,33.651,18.249,75.2,171,0
1426332788,173,554.272,439.4,276.36,1054089,15051,1031772,3.3874,100.897,35.311,18.122,73.29,173,0
1426332793,175,491.476,469.1,178.11,1066275,15225,1043700,4.222,113.463,37.69,20.663,75.94,175,0
1426332796,177,325.329,543.7,3.16,1078461,15399,1055628,2.1738,135.531,42.246,23.454,74.58,177,0
1426332800,179,326.689,547.7,3.19,1090647,15573,1067556,2.501,128.071,39.819,23.535,78.1,179,0
1426332803,181,330.341,547.7,3.19,1102833,15747,1079484,2.1903,149.074,39.01,23.413,74.59,181,0
1426332807,183,333.435,548.5,3.19,1115019,15921,1091412,2.86,155.962,40.569,24.08,78.8,183,0
1426332810,185,335.416,551.3,3.21,1127205,16095,1103340,3.121,145.865,43.777,22.923,75.95,185,0
1426332816,187,580.146,447.5,288.23,1139391,16269,1115268,3.84,92.161,34.26,18.878,70.21,187,0
1426332821,189,487.771,492.6,96.56,1151577,16443,1127196,2.891,131.583,35.561,21.088,76.98,189,0
1426332829,191,758.676,366.9,482.7,1163763,16617,1139124,3.803,115.893,32.795,19.428,74.61,191,0
1426332833,193,354.193,544.6,3.17,1175949,16791,1151052,4.68,157.114,45.974,23.317,78.39,193,0
1426332836,195,355.989,548,3.19,1188135,16965,1162980,22.391,170.254,57.571,26.674,73.85,195,0
1426332840,197,357.039,552,3.21,1200321,17139,1174908,20.177,149.195,56.947,26.185,72.44,197,0
1426332844,199,362.92,548.1,3.19,1212507,17313,1186836,21.339,172.822,58.587,28.291,74.62,199,0
1426332848,201,364.851,550.5,3.2,1224693,17487,1198764,21.745,157.708,57.649,26.217,72.04,201,0
1426332853,203,514.383,479.3,104.87,1236879,17661,1210692,19.249,143.518,54.225,25.615,69.85,203,0
1426332860,205,668.104,411.3,102.45,1249065,17835,1222620,14.774,134.351,46.496,22.62,71.85,205,0
1426332868,207,796.027,437.7,143.58,1261251,18009,1234548,16.9925,141.329,49.668,23.967,73.77,207,0
1426332873,209,451.263,512.2,2.98,1273437,18183,1246476,20.3786,162.428,59.163,27.741,71.05,209,0
1426332877,211,387.056,544.7,3.17,1285623,18357,1258404,24.244,156.144,61.104,29.144,74.31,211,0
1426332881,213,388.513,548.7,3.19,1297809,18531,1270332,23.723,160.063,62.375,29.12,73.76,213,0
1426332885,215,394.458,545.1,3.17,1309995,18705,1282260,23.495,183.46,62.906,30.569,75.86,215,0
1426332889,217,399.445,542.9,3.16,1322181,18879,1294188,25.275,153.173,63.215,26.376,72.72,217,0
1426332894,219,455.057,529.7,3.08,1334367,19053,1306116,21.233,173.017,57.509,25.778,75.65,219,0
1426332901,221,707.73,405.5,2.36,1346553,19227,1318044,16.1509,153.024,52.114,24.965,72.79,221,0
1426332907,223,632.153,454.6,2.64,1358739,19401,1329972,16.109,136.125,51.756,24.768,71.79,223,0
1426332912,225,487.748,517.7,3.01,1370925,19575,1341900,20.746,158.881,62.363,28.241,71.82,225,0
1426332917,227,416.729,544.4,3.17,1383111,19749,1353828,26.497,169.326,66.217,29.289,70.68,227,0
1426332921,229,420.655,544.5,3.17,1395297,19923,1365756,26.084,171.953,67.06,30.133,75.02,229,0
1426332925,231,421.182,548.1,3.19,1407483,20097,1377684,25.177,155.013,67.841,29.763,73.33,231,0
1426332930,233,429.538,542.1,3.15,1419669,20271,1389612,26.048,169.841,69.236,30.616,72.36,233,0
1426332939,235,949.87,309.2,1.8,1431855,20445,1401540,10.81,134.098,47.515,23.797,70.04,235,0
