Mon Mar 16 17:32:54 2015
timestamp,number_of_requests,total_time_test,req_per_sec_v2,speed,traffic_total,traffic_header,traffic_data,min_request,max_request,mean_request,sd_request,sd_percent_request,succeeded_requests,succeeded_failed
1426527436,183,428.5240,428.60,2.51,1124352,24156,1091412,5.1222,259.5970,65.9910,47.8210,76.01,183,0
1426527440,185,441.7020,419.00,2.46,1136640,24420,1103340,4.7640,300.1640,59.9620,49.6280,82.76,185,0
1426527445,187,441.7800,424.30,2.49,1148928,24684,1115268,4.6410,282.3280,65.4870,51.9520,80.27,187,0
1426527450,189,490.9710,397.90,2.33,1161216,24948,1127196,4.8050,329.9250,72.7880,58.2890,79.58,189,0
1426527460,191,954.0700,323.60,277.16,1173504,25212,1139124,3.1930,686.9500,90.6280,146.7520,84.19,191,0
1426527466,193,564.7070,402.60,2.36,1185792,25476,1151052,4.0534,311.5890,66.2520,54.3060,77.46,193,0
1426527471,195,495.0820,427.00,2.50,1198080,25740,1162980,6.1004,291.9950,65.5410,52.7990,78.51,195,0
1426527476,197,490.0480,401.70,2.36,1210368,26004,1174908,7.3500,340.0840,81.1250,63.5890,77.66,197,0
1426527483,199,673.3440,342.20,80.04,1222656,26268,1186836,8.0606,408.8000,83.5300,75.9900,79.30,199,0
1426527488,201,470.8730,427.30,2.50,1234944,26532,1198764,6.2080,336.6090,75.1910,60.0340,76.07,201,0
1426527494,203,629.8400,384.50,67.11,1247232,26796,1210692,5.5840,442.6780,81.4960,72.9770,80.25,203,0
1426527503,205,886.6520,316.30,127.27,1259520,27060,1222620,5.0980,652.9680,100.5760,134.5570,82.93,205,0
1426527508,207,493.5950,420.20,2.46,1271808,27324,1234548,5.7340,355.8810,84.0910,65.0820,72.08,207,0
1426527514,209,525.7340,425.10,2.49,1284096,27588,1246476,14.3630,334.9920,78.3130,59.0070,76.60,209,0
1426527520,211,646.9660,389.30,69.14,1296384,27852,1258404,9.5290,489.3020,92.8330,89.1060,82.23,211,0
1426527526,213,545.0040,394.20,2.31,1308672,28116,1270332,7.8610,382.7300,92.5770,71.3850,77.84,213,0
1426527533,215,700.4750,381.70,58.66,1320960,28380,1282260,19.0650,494.7360,104.5490,100.8540,76.88,215,0
1426527539,217,614.2870,383.40,2.25,1333248,28644,1294188,9.7240,411.5120,87.8750,77.1490,80.23,217,0
1426527545,219,557.3470,412.20,2.42,1345536,28908,1306116,8.3320,358.2640,94.8210,73.6780,69.67,219,0
1426527551,221,569.3990,391.40,2.30,1357824,29172,1318044,10.7475,396.6730,106.4320,83.8000,76.83,221,0
1426527556,223,478.8910,470.80,2.76,1370112,29436,1329972,20.6570,299.2700,84.2910,49.8740,78.21,223,0
1426527561,225,522.6120,431.30,2.53,1382400,29700,1341900,9.5840,350.8080,90.1480,64.8360,74.58,225,0
1426527567,227,612.2510,400.10,2.35,1394688,29964,1353828,5.9000,404.1470,91.8900,74.8390,79.69,227,0
1426527575,229,717.0960,402.70,58.86,1406976,30228,1365756,7.3990,543.5880,112.5860,126.4640,76.86,229,0
1426527582,231,725.4750,385.50,63.63,1419264,30492,1377684,4.5648,507.7070,110.2460,114.4940,70.87,231,0
1426527592,233,979.9740,325.90,125.09,1431552,30756,1389612,10.9460,712.7650,129.1380,165.6390,81.97,233,0
1426527600,235,719.2620,351.80,2.07,1443840,31020,1401540,10.3944,486.2800,112.2090,88.9840,74.98,235,0
1426527608,237,814.5020,363.90,159.32,1456128,31284,1413468,3.7540,596.7630,103.6760,106.8200,80.88,237,0
1426527615,239,721.7120,376.50,78.37,1468416,31548,1425396,6.7030,510.2990,113.8090,101.3480,73.71,239,0
1426527623,241,756.4900,379.50,66.75,1480704,31812,1437324,11.5760,564.5940,112.7540,108.5720,75.64,241,0
1426527629,243,579.0370,420.00,2.46,1492992,32076,1449252,13.3030,416.2080,104.2100,83.0500,77.86,243,0
1426527638,245,920.3210,358.10,132.85,1505280,32340,1461180,10.3790,661.3640,116.9790,121.5760,80.65,245,0
1426527646,247,762.6080,357.10,89.67,1517568,32604,1473108,14.3760,507.3810,106.6190,76.8210,77.53,247,0
1426527659,249,1260.2700,301.50,274.52,1529856,32868,1485036,4.8317,754.3670,128.2150,150.0520,82.33,249,0
1426527666,251,688.7840,404.70,94.91,1542144,33132,1496964,6.0100,480.5260,101.9340,91.8170,77.45,251,0
1426527674,253,813.8960,379.00,63.99,1554432,33396,1508892,22.3322,538.7830,120.0670,100.9190,75.38,253,0
1426527682,255,721.7770,395.70,86.69,1566720,33660,1520820,5.3530,529.6160,103.6990,95.2500,78.98,255,0
1426527691,257,927.0220,347.30,64.45,1579008,33924,1532748,8.5040,662.8750,117.2360,124.6490,80.35,257,0
1426527701,259,986.0020,355.50,128.84,1591296,34188,1544676,5.4380,744.2030,144.2400,172.1630,78.53,259,0
1426527711,261,966.4390,352.90,159.20,1603584,34452,1556604,15.0690,658.7930,108.0910,116.3900,85.71,261,0
1426527719,263,819.9090,381.80,67.14,1615872,34716,1568532,7.9596,561.0910,114.9000,96.9740,77.00,263,0
1426527731,265,1153.9390,332.30,201.88,1628160,34980,1580460,9.7050,919.4810,175.7610,230.2460,83.85,265,0
1426527745,267,1357.4960,279.90,281.25,1640448,35244,1592388,11.7658,1044.2150,173.1300,235.8070,81.80,267,0
1426527752,269,761.8840,383.10,2.25,1652736,35508,1604316,6.1090,530.0600,122.7390,102.9040,75.20,269,0
1426527761,271,844.0700,391.80,73.62,1665024,35772,1616244,8.5010,572.1400,95.2400,105.0970,85.20,271,0
1426527769,273,792.3880,381.20,102.66,1677312,36036,1628172,7.1860,535.9670,113.6410,110.6440,79.60,273,0
1426527777,275,787.3590,390.40,92.43,1689600,36300,1640100,8.7087,537.7360,104.3190,99.3440,81.34,275,0
1426527784,277,641.8070,433.30,2.54,1701888,36564,1652028,8.2090,441.7110,98.2170,84.1870,78.99,277,0
1426527790,279,627.5650,446.40,2.62,1714176,36828,1663956,10.1454,443.9360,99.1500,85.3450,81.65,279,0
1426527797,281,686.5850,410.00,2.40,1726464,37092,1675884,9.0490,486.8500,114.0320,90.7530,80.50,281,0
1426527804,283,656.9580,432.40,2.54,1738752,37356,1687812,9.1700,452.3150,109.8740,83.2670,76.64,283,0
1426527812,285,822.4850,361.90,2.12,1751040,37620,1699740,12.2823,496.0480,113.4900,78.6590,79.68,285,0
1426527819,287,686.1020,423.10,2.48,1763328,37884,1711668,9.7950,454.6090,100.1470,68.1640,84.39,287,0
1426527829,289,905.8980,372.10,75.97,1775616,38148,1723596,7.7871,616.8060,125.6240,126.5020,77.75,289,0
